session_id,startTime,endTime,ProductList,gender
u17012,2009-12-14 23:42,2009-12-14 23:42,A00003/B00020/C00183/D02233/,female
u22439,2020-12-14 9:33,2020-12-14 9:34,A00002/B00005/C00013/D09749/,female
u13554,2021-11-14 21:33,2021-11-14 21:34,A00002/B00002/C00007/D09058/,female
u24081,2016-12-14 14:08,2016-12-14 14:09,A00002/B00016/C00063/D09828/;A00002/B00016/C00063/D29353/;A00002/B00016/C00063/D29369/,female
u10492,2028-11-14 13:00,2028-11-14 13:01,A00005/B00019/C00324/D15198/,female
u24568,2018-12-14 18:45,2018-12-14 18:46,A00002/B00007/C00021/D32144/;A00002/B00007/C00021/D07357/,female
u24151,2016-12-14 16:25,2016-12-14 16:25,A00002/B00001/C00123/D29630/,female
u22646,2020-12-14 21:00,2020-12-14 21:01,A00001/B00001/C00019/D07353/,male
u12835,2014-12-14 21:20,2014-12-14 21:24,A00001/B00031/C00044/D16648/;A00001/B00031/C00044/D27409/;A00001/B00009/C00028/D07875/,male
u15354,2019-11-14 22:20,2019-11-14 22:21,A00002/B00003/C00014/D08239/,male
u21696,2022-12-14 12:43,2022-12-14 12:43,A00002/B00007/C00017/D04115/,female
u17670,2023-11-14 16:36,2023-11-14 16:37,A00002/B00001/C00010/D06138/,female
u24478,2020-12-14 10:42,2020-12-14 10:42,A00002/B00016/C00131/D33807/,male
u22138,2016-12-14 15:16,2016-12-14 15:16,A00001/B00015/C00103/D18816/,male
u23064,2022-12-14 11:17,2022-12-14 11:20,A00003/B00012/C00051/D18017/;A00003/B00012/C00051/D15760/,female
u12310,2012-12-14 11:43,2012-12-14 11:43,A00003/B00022/C00074/D24712/,female
u21970,2018-12-14 12:14,2018-12-14 12:19,A00002/B00002/C00003/D06938/;A00002/B00002/C00004/D31594/;A00002/B00002/C00004/D13590/;A00002/B00003/C00014/D02815/;A00002/B00002/C00007/D31597/;A00002/B00001/C00059/D31598/;A00002/B00001/C00049/D05208/,male
u23729,2015-12-14 22:59,2015-12-14 22:59,A00002/B00002/C00003/D28763/,female
u12342,2016-11-14 20:51,2016-11-14 21:00,A00002/B00002/C00007/D04408/;A00002/B00002/C00007/D04587/;A00002/B00001/C00059/D04593/;A00002/B00002/C00007/D00950/;A00002/B00002/C00009/D04596/;A00002/B00002/C00007/D04597/;A00002/B00002/C00003/D04604/,female
u11083,2015-11-14 10:30,2015-11-14 10:30,A00002/B00007/C00021/D00263/,female
u11404,2018-11-14 10:58,2018-11-14 10:58,A00001/B00001/C00029/D06605/,female
u21123,2019-12-14 19:13,2019-12-14 19:19,A00002/B00011/C00180/D33358/;A00002/B00011/C00180/D33359/;A00002/B00001/C00224/D32601/;A00002/B00001/C00224/D33360/,female
u18298,2025-11-14 13:30,2025-11-14 13:30,A00002/B00006/C00030/D11497/,female
u10545,2009-12-14 14:52,2009-12-14 14:53,A00002/B00003/C00046/D23803/;A00002/B00003/C00006/D23806/;A00002/B00003/C00006/D23808/,female
u15981,2018-11-14 14:31,2018-11-14 14:32,A00006/B00023/C00277/D07002/;A00006/B00023/C00198/D07005/,female
u24262,2017-12-14 14:16,2017-12-14 14:19,A00003/B00012/C00048/D20613/;A00003/B00012/C00048/D30568/;A00003/B00012/C00048/D30573/,female
u21424,2008-12-14 3:56,2008-12-14 3:56,A00002/B00003/C00005/D21690/,female
u15787,2025-11-14 15:52,2025-11-14 15:52,A00001/B00031/C00130/D11747/,female
u22096,2007-12-14 15:49,2012-12-14 16:29,A00001/B00001/C00092/D00469/;A00003/B00004/C00089/D13519/,male
u13271,2006-12-14 20:15,2006-12-14 20:15,A00002/B00002/C00007/D20361/,male
u17190,2022-11-14 11:23,2022-11-14 11:24,A00001/B00015/C00021/D09445/;A00001/B00015/C00021/D09446/;A00001/B00015/C00021/D09447/,male
u10305,2014-12-14 17:46,2014-12-14 17:46,A00002/B00002/C00022/D27260/,male
u19583,2019-12-14 9:43,2019-12-14 9:44,A00002/B00002/C00002/D32627/;A00002/B00003/C00006/D27337/;A00002/B00003/C00006/D32612/,female
u24773,2020-12-14 10:14,2020-12-14 10:14,A00002/B00002/C00003/D13957/,female
u18217,2018-12-14 9:16,2018-12-14 9:17,A00003/B00022/C00036/D11366/;A00003/B00022/C00048/D31289/,female
u22926,2015-12-14 14:25,2015-12-14 14:27,A00002/B00003/C00005/D28140/;A00002/B00003/C00005/D28142/,female
u17403,2003-12-14 14:32,2003-12-14 14:33,A00002/B00016/C00127/D18001/;A00002/B00016/C00127/D18002/,female
u13835,2017-11-14 20:41,2017-11-14 20:47,A00003/B00022/C00028/D06107/;A00003/B00022/C00028/D06108/;A00003/B00022/C00028/D06109/;A00003/B00022/C00028/D06111/;A00003/B00022/C00028/D02545/;A00003/B00028/C00148/D06114/;A00003/B00022/C00073/D00870/,male
u11823,2008-12-14 11:02,2008-12-14 11:02,A00001/B00004/C00093/D22086/,female
u22819,2018-12-14 21:21,2018-12-14 21:21,A00002/B00002/C00002/D32327/,female
u15441,2018-11-14 7:33,2018-11-14 7:33,A00002/B00002/C00007/D06401/,female
u19743,2029-11-14 14:07,2029-11-14 14:08,A00002/B00005/C00057/D02476/;A00002/B00005/C00057/D05994/,female
u15917,2007-12-14 1:08,2007-12-14 1:11,A00002/B00001/C00010/D20648/;A00002/B00001/C00010/D11540/,female
u10536,2007-12-14 19:18,2007-12-14 19:21,A00002/B00003/C00006/D18430/;A00002/B00007/C00016/D18315/;A00002/B00007/C00024/D02636/;A00002/B00007/C00024/D16791/;A00002/B00007/C00017/D21311/;A00002/B00007/C00024/D21312/;A00002/B00007/C00024/D21313/;A00002/B00007/C00024/D01397/;A00002/B00007/C00016/D21315/,female
u17703,2002-12-14 10:33,2002-12-14 10:33,A00002/B00005/C00056/D01248/,female
u10673,2017-11-14 8:30,2017-11-14 8:30,A00002/B00002/C00004/D01171/,female
u12892,2014-11-14 18:32,2014-11-14 18:32,A00002/B00002/C00002/D01507/,female
u21507,2006-12-14 20:46,2006-12-14 20:49,A00002/B00016/C00127/D07892/;A00002/B00016/C00127/D20431/;A00002/B00016/C00127/D10826/,female
u19554,2001-12-14 12:03,2001-12-14 12:03,A00002/B00001/C00010/D16208/,female
u12852,2017-12-14 20:22,2017-12-14 20:22,A00001/B00031/C00044/D30972/,male
u11185,2014-11-14 9:29,2014-11-14 9:37,A00002/B00002/C00007/D00358/;A00002/B00002/C00007/D00363/;A00002/B00002/C00081/D00371/,female
u19676,2029-11-14 11:16,2029-11-14 11:16,A00002/B00002/C00009/D15456/,female
u17388,2020-12-14 0:20,2020-12-14 0:21,A00002/B00002/C00022/D33602/;A00002/B00002/C00022/D15950/;A00002/B00002/C00022/D33603/;A00002/B00002/C00022/D33604/;A00002/B00002/C00022/D33605/,female
u19409,2018-12-14 22:56,2018-12-14 23:02,A00001/B00001/C00020/D32396/;A00001/B00001/C00020/D32397/;A00001/B00009/C00186/D32394/;A00001/B00001/C00001/D26417/;A00001/B00001/C00001/D32402/;A00001/B00001/C00001/D32403/,male
u13030,2016-12-14 20:17,2016-12-14 20:17,A00002/B00016/C00131/D29876/,female
u20751,2006-12-14 4:58,2006-12-14 4:58,A00002/B00001/C00075/D18353/,male
u22610,2008-12-14 18:05,2008-12-14 18:05,A00002/B00002/C00003/D04674/,male
u23390,2018-12-14 16:22,2018-12-14 16:22,A00001/B00001/C00019/D08700/;A00001/B00001/C00020/D01612/,female
u12959,2009-12-14 20:18,2009-12-14 20:19,A00007/B00042/C00141/D24179/;A00007/B00042/C00398/D24181/,male
u17331,2007-12-14 11:01,2007-12-14 11:04,A00002/B00002/C00002/D10075/;A00002/B00002/C00002/D20812/,female
u20936,2006-12-14 9:41,2006-12-14 9:48,A00003/B00026/C00248/D19520/;A00003/B00026/C00376/D19445/;A00003/B00026/C00286/D19529/;A00003/B00026/C00096/D19535/,female
u17627,2023-11-14 13:40,2023-11-14 13:40,A00002/B00002/C00009/D10553/,female
u12767,2025-11-14 20:03,2025-11-14 20:04,A00001/B00031/C00012/D06080/,male
u13549,2015-11-14 8:35,2015-11-14 8:36,A00002/B00001/C00059/D02193/;A00002/B00001/C00059/D02197/,female
u12211,2013-12-14 17:24,2013-12-14 17:24,A00002/B00002/C00004/D26273/,female
u17158,2015-12-14 13:39,2015-12-14 13:39,A00002/B00002/C00007/D00057/,female
u23707,2016-12-14 7:25,2016-12-14 7:25,A00006/B00057/C00409/D27526/,male
u24047,2016-12-14 11:18,2016-12-14 17:09,A00002/B00003/C00005/D18624/;A00002/B00002/C00004/D29705/,female
u12363,2018-11-14 13:21,2018-11-14 13:21,A00002/B00006/C00030/D06871/,female
u16310,2022-12-14 16:55,2022-12-14 16:55,A00002/B00002/C00007/D18211/,female
u18336,2008-12-14 16:18,2008-12-14 16:19,A00002/B00007/C00024/D14370/;A00002/B00007/C00024/D22597/,female
u20082,2002-12-14 8:59,2002-12-14 8:59,A00002/B00016/C00091/D03925/,female
u13386,2027-11-14 15:38,2027-11-14 15:38,A00001/B00004/C00066/D14391/,female
u10464,2025-11-14 22:51,2025-11-14 22:51,A00002/B00001/C00053/D12153/;A00002/B00001/C00053/D12154/,female
u20019,2002-12-14 8:22,2002-12-14 8:27,A00002/B00003/C00005/D09261/;A00002/B00003/C00005/D06805/;A00002/B00003/C00005/D17522/,female
u22529,2009-12-14 10:03,2009-12-14 10:04,A00002/B00002/C00003/D23282/;A00002/B00002/C00003/D23285/,female
u11752,2026-11-14 12:53,2026-11-14 12:53,A00002/B00002/C00007/D00973/,female
u23738,2017-12-14 5:51,2017-12-14 5:52,A00001/B00015/C00043/D23693/;A00001/B00015/C00043/D07965/,male
u15355,2019-11-14 22:46,2019-11-14 22:46,A00002/B00003/C00014/D08247/,male
u18409,2002-12-14 11:13,2002-12-14 11:14,A00001/B00001/C00019/D05339/,female
u11629,2027-11-14 9:42,2027-11-14 9:44,A00001/B00009/C00032/D13787/;A00001/B00001/C00019/D13793/,female
u22141,2021-12-14 7:58,2021-12-14 7:58,A00001/B00031/C00091/D34467/,male
u10696,2008-12-14 10:35,2008-12-14 10:35,A00003/B00020/C00052/D22027/,female
u11557,2019-12-14 8:57,2019-12-14 8:58,A00003/B00012/C00051/D00153/;A00003/B00012/C00051/D14209/,female
u19684,2001-12-14 15:07,2001-12-14 15:07,A00002/B00004/C00018/D12046/,female
u14573,2006-12-14 20:37,2006-12-14 20:37,A00005/B00060/C00266/D20404/,female
u14739,2016-11-14 13:33,2016-11-14 13:33,A00002/B00001/C00010/D03998/,female
u22095,2007-12-14 15:34,2007-12-14 15:34,A00003/B00036/C00110/D21071/,female
u17433,2009-12-14 8:10,2009-12-14 8:13,A00002/B00003/C00046/D23093/;A00001/B00001/C00092/D21421/;A00001/B00001/C00092/D23096/;A00001/B00001/C00092/D07244/,male
u17266,2022-11-14 14:43,2022-11-14 14:43,A00002/B00001/C00053/D01058/,female
u17979,2026-11-14 10:02,2026-11-14 10:02,A00001/B00015/C00103/D12337/;A00001/B00015/C00017/D11191/,male
u16089,2021-11-14 22:42,2021-11-14 22:45,A00001/B00001/C00019/D00138/;A00001/B00001/C00020/D09140/;A00001/B00001/C00019/D09143/,male
u20632,2014-12-14 11:08,2014-12-14 11:09,A00001/B00001/C00020/D26961/;A00001/B00001/C00019/D04658/,male
u14493,2029-11-14 15:35,2029-11-14 15:35,A00003/B00022/C00028/D15692/,female
u16677,2021-11-14 13:23,2021-11-14 13:23,A00002/B00003/C00014/D08419/;A00002/B00003/C00014/D08422/,female
u24660,2019-12-14 12:09,2019-12-14 12:09,A00002/B00003/C00046/D22364/,female
u22579,2013-12-14 0:05,2013-12-14 0:07,A00002/B00001/C00010/D01213/;A00002/B00002/C00002/D00205/;A00002/B00001/C00010/D01034/;A00002/B00001/C00010/D06138/,female
u24720,2019-12-14 20:00,2019-12-14 20:00,A00006/B00030/C00432/D33402/,female
u14457,2016-11-14 13:46,2016-11-14 13:47,A00002/B00003/C00006/D03538/,female
u24535,2018-12-14 15:18,2018-12-14 15:21,A00003/B00012/C00051/D04037/;A00003/B00012/C00051/D31858/,male
u21699,2022-12-14 13:18,2022-12-14 13:18,A00002/B00007/C00017/D13770/,female
u20047,2012-12-14 11:33,2012-12-14 11:35,A00003/B00012/C00051/D03322/;A00003/B00012/C00051/D00598/,female
u10956,2018-12-14 16:55,2018-12-14 16:55,A00002/B00002/C00007/D08480/,female
u24438,2018-12-14 11:02,2018-12-14 11:03,A00002/B00017/C00045/D31480/;A00002/B00017/C00045/D15265/,female
u13206,2005-12-14 10:05,2005-12-14 10:06,A00002/B00002/C00002/D00205/;A00002/B00001/C00020/D18249/,female
u16599,2025-11-14 16:11,2025-11-14 16:11,A00002/B00006/C00030/D11780/,male
u16933,2020-12-14 3:21,2020-12-14 3:21,A00002/B00007/C00027/D33627/,female
u15977,2018-11-14 14:17,2018-11-14 14:18,A00002/B00005/C00057/D06975/;A00002/B00005/C00057/D06976/;A00002/B00005/C00013/D05770/,female
u24000,2017-12-14 14:30,2017-12-14 14:58,A00002/B00016/C00131/D30585/;A00002/B00002/C00002/D00499/,female
u14328,2016-11-14 10:56,2016-11-14 10:56,A00002/B00001/C00053/D03800/,female
u11232,2016-11-14 7:45,2016-11-14 7:45,A00001/B00009/C00031/D00467/,male
u19241,2027-11-14 13:41,2027-11-14 13:44,A00002/B00002/C00007/D03929/;A00002/B00002/C00009/D00018/;A00002/B00002/C00003/D00399/;A00002/B00002/C00003/D00308/,female
u22850,2013-12-14 14:49,2013-12-14 14:52,A00001/B00031/C00091/D26087/;A00001/B00031/C00091/D26091/,male
u15186,2016-12-14 9:42,2016-12-14 9:48,A00002/B00002/C00004/D20862/;A00002/B00017/C00139/D28478/;A00002/B00002/C00002/D19743/;A00002/B00002/C00003/D18936/;A00002/B00002/C00004/D28963/,female
u22991,2015-12-14 21:43,2015-12-14 21:44,A00002/B00002/C00004/D02475/;A00002/B00004/C00066/D20716/;A00002/B00004/C00066/D28710/;A00002/B00004/C00066/D28713/,female
u11664,2014-11-14 16:06,2014-11-14 16:07,A00003/B00022/C00028/D00624/;A00003/B00022/C00028/D00626/,female
u14100,2018-11-14 8:50,2018-11-14 8:50,A00002/B00001/C00010/D06501/,female
u18855,2026-11-14 16:56,2026-11-14 17:02,A00002/B00003/C00006/D13074/;A00002/B00003/C00006/D13106/;A00002/B00003/C00006/D13111/;A00002/B00003/C00006/D11010/,female
u21166,2008-12-14 23:22,2008-12-14 23:22,A00002/B00002/C00002/D23009/,female
u10489,2028-11-14 7:55,2028-11-14 7:57,A00002/B00003/C00005/D10133/;A00002/B00003/C00005/D14873/,female
u18552,2026-11-14 7:41,2026-11-14 7:41,A00001/B00004/C00066/D11334/,male
u21941,2019-12-14 9:39,2019-12-14 9:41,A00001/B00009/C00186/D32619/;A00001/B00009/C00186/D32622/;A00001/B00009/C00186/D32623/,male
u16459,2023-11-14 19:19,2023-11-14 19:20,A00002/B00003/C00005/D10843/;A00002/B00003/C00005/D10844/;A00002/B00003/C00005/D03081/,female
u15927,2007-12-14 10:32,2007-12-14 10:34,A00002/B00003/C00005/D20780/;A00002/B00003/C00005/D20781/;A00002/B00003/C00005/D03688/,female
u24804,2020-12-14 16:49,2020-12-14 16:55,A00002/B00003/C00005/D06029/;A00002/B00003/C00005/D09261/;A00002/B00003/C00005/D09258/;A00002/B00003/C00005/D24840/,female
u18080,2002-12-14 9:43,2002-12-14 9:44,A00003/B00012/C00131/D17633/;A00003/B00012/C00051/D17638/;A00003/B00012/C00073/D17639/,female
u11160,2019-12-14 16:21,2019-12-14 16:22,A00002/B00002/C00007/D25662/,male
u21948,2012-12-14 12:54,2012-12-14 13:03,A00002/B00002/C00003/D24802/;A00002/B00002/C00004/D24805/;A00002/B00002/C00002/D24806/;A00002/B00002/C00009/D00801/;A00002/B00002/C00009/D00018/,male
u20280,2022-12-14 21:43,2022-12-14 21:45,A00002/B00001/C00224/D35981/;A00002/B00003/C00037/D32146/;A00002/B00003/C00074/D35983/;A00002/B00003/C00074/D35984/,female
u11821,2008-12-14 10:49,2008-12-14 10:50,A00002/B00001/C00059/D22070/;A00002/B00002/C00007/D22071/,female
u15717,2018-11-14 14:19,2018-11-14 14:19,A00002/B00002/C00007/D06891/,female
u16927,2023-11-14 21:11,2023-11-14 21:14,A00003/B00012/C00051/D04255/;A00003/B00012/C00051/D09450/,female
u24154,2022-12-14 15:22,2022-12-14 15:22,A00002/B00004/C00066/D10418/;A00002/B00004/C00066/D03706/,female
u13350,2014-12-14 16:18,2014-12-14 16:18,A00002/B00002/C00002/D16632/,female
u22695,2009-12-14 0:15,2009-12-14 0:19,A00002/B00005/C00013/D14290/;A00002/B00005/C00125/D23027/;A00002/B00005/C00057/D21105/;A00002/B00005/C00058/D23028/,female
u21694,2019-12-14 11:20,2019-12-14 11:24,A00003/B00022/C00028/D27022/;A00002/B00004/C00018/D32767/;A00002/B00004/C00018/D32774/,female
u10438,2019-11-14 21:42,2019-11-14 21:44,A00005/B00032/C00166/D08215/;A00005/B00032/C00094/D08217/,female
u12825,2013-12-14 15:40,2013-12-14 15:40,A00002/B00001/C00150/D26155/,male
u11759,2027-11-14 8:52,2027-11-14 8:52,A00002/B00003/C00006/D13704/,female
u12926,2016-11-14 9:19,2016-11-14 9:19,A00001/B00015/C00098/D02594/;A00010/B00054/C00163/D01633/,male
u23841,2015-12-14 12:25,2015-12-14 12:26,A00001/B00009/C00028/D27917/,male
u12982,2015-12-14 19:25,2015-12-14 19:26,A00001/B00009/C00028/D18622/;A00001/B00015/C00043/D05271/,male
u14776,2017-11-14 11:28,2017-11-14 11:30,A00002/B00001/C00059/D01555/;A00002/B00001/C00059/D05392/,female
u22912,2013-12-14 13:27,2013-12-14 13:28,A00002/B00003/C00006/D25996/,female
u19846,2020-12-14 14:30,2020-12-14 14:31,A00002/B00007/C00021/D09208/;A00002/B00007/C00021/D04825/,female
u22033,2015-12-14 19:54,2015-12-14 19:54,A00002/B00007/C00027/D26297/,male
u24860,2021-12-14 15:55,2021-12-14 15:55,A00002/B00010/C00095/D34733/,female
u11240,2018-12-14 21:11,2018-12-14 21:11,A00001/B00001/C00092/D31553/,male
u22557,2008-12-14 14:52,2008-12-14 14:57,A00001/B00009/C00032/D22467/;A00001/B00009/C00032/D22469/;A00001/B00009/C00032/D22473/,male
u10795,2018-12-14 14:27,2018-12-14 14:27,A00002/B00004/C00066/D31772/,female
u23798,2015-12-14 15:09,2015-12-14 15:09,A00002/B00002/C00003/D28218/,female
u21906,2006-12-14 20:03,2006-12-14 20:08,A00002/B00002/C00007/D20338/;A00002/B00002/C00007/D20339/;A00002/B00002/C00007/D10198/;A00002/B00002/C00007/D20302/;A00002/B00002/C00002/D20351/,female
u10969,2020-12-14 13:43,2020-12-14 13:43,A00002/B00002/C00007/D09142/,female
u13657,2015-11-14 10:46,2015-11-14 10:47,A00002/B00002/C00004/D02474/,female
u16224,2019-11-14 7:33,2019-11-14 7:33,A00001/B00001/C00020/D05648/,male
u16689,2017-12-14 14:18,2017-12-14 14:22,A00002/B00002/C00003/D30570/;A00002/B00002/C00002/D27410/;A00002/B00002/C00002/D17959/,female
u15715,2018-11-14 13:32,2018-11-14 13:35,A00002/B00002/C00007/D06891/;A00002/B00002/C00009/D00801/;A00002/B00002/C00009/D06895/,female
u19435,2028-11-14 7:30,2028-11-14 7:32,A00001/B00001/C00001/D14867/;A00001/B00001/C00001/D11414/;A00001/B00004/C00132/D10065/,male
u13137,2014-11-14 21:07,2014-11-14 21:35,A00002/B00003/C00014/D01801/;A00002/B00003/C00014/D01813/;A00002/B00003/C00014/D01831/;A00002/B00003/C00014/D01868/;A00002/B00003/C00014/D01888/,female
u10928,2012-12-14 18:44,2012-12-14 18:44,A00002/B00002/C00007/D06892/;A00002/B00002/C00007/D25230/,female
u20302,2005-12-14 20:43,2005-12-14 20:43,A00001/B00015/C00041/D17148/;A00001/B00015/C00202/D02877/,female
u20585,2013-12-14 18:03,2013-12-14 18:03,A00002/B00001/C00010/D18464/;A00002/B00001/C00010/D23853/;A00002/B00001/C00010/D26220/,female
u16794,2021-11-14 15:42,2005-12-14 22:09,A00002/B00002/C00002/D04445/;A00002/B00002/C00002/D17858/,female
u22649,2008-12-14 20:18,2008-12-14 20:19,A00002/B00003/C00134/D22779/;A00002/B00002/C00007/D22780/,female
u15349,2028-11-14 10:10,2028-11-14 10:11,A00002/B00007/C00024/D13924/;A00002/B00007/C00024/D12483/,female
u13300,2018-12-14 23:22,2018-12-14 23:29,A00002/B00001/C00059/D30119/;A00002/B00001/C00049/D32409/;A00002/B00001/C00049/D12458/;A00002/B00001/C00010/D32410/;A00002/B00001/C00059/D32411/;A00002/B00001/C00059/D32412/;A00002/B00001/C00059/D06180/,female
u22102,2007-12-14 16:39,2007-12-14 16:39,A00003/B00012/C00051/D21127/,male
u18566,2005-12-14 20:21,2005-12-14 20:22,A00002/B00006/C00030/D18558/,female
u16861,2007-12-14 15:38,2007-12-14 15:42,A00002/B00001/C00053/D15881/;A00002/B00001/C00053/D21075/;A00002/B00001/C00053/D20674/;A00002/B00001/C00053/D13930/,female
u22733,2014-12-14 15:19,2014-12-14 15:19,A00002/B00002/C00112/D21763/;A00002/B00002/C00009/D00018/,female
u24358,2022-12-14 23:42,2022-12-14 23:42,A00003/B00012/C00048/D35424/,male
u13919,2007-12-14 16:41,2007-12-14 16:42,A00002/B00002/C00002/D06304/;A00001/B00009/C00028/D21119/,male
u21959,2013-12-14 16:16,2013-12-14 16:16,A00001/B00001/C00075/D20504/,female
u13341,2019-11-14 17:22,2019-11-14 17:22,A00002/B00016/C00044/D07898/;A00002/B00016/C00044/D02065/,female
u13418,2016-11-14 5:50,2016-11-14 6:00,A00003/B00012/C00048/D03637/;A00003/B00012/C00048/D00353/;A00003/B00012/C00051/D03638/;A00003/B00012/C00051/D03639/;A00003/B00012/C00051/D03640/;A00003/B00012/C00051/D00221/,female
u17165,2022-11-14 10:33,2022-11-14 10:34,A00001/B00009/C00028/D09397/,male
u23825,2015-12-14 11:14,2015-12-14 11:16,A00002/B00002/C00007/D27845/;A00002/B00002/C00003/D11079/;A00002/B00002/C00007/D15557/,female
u22014,2007-12-14 10:50,2007-12-14 10:50,A00001/B00004/C00196/D20801/,male
u24710,2020-12-14 15:00,2020-12-14 15:00,A00002/B00003/C00006/D33864/,female
u19376,2013-12-14 22:00,2013-12-14 22:01,A00002/B00002/C00112/D26678/;A00002/B00002/C00007/D26681/,female
u16256,2019-11-14 8:58,2019-11-14 8:58,A00001/B00009/C00038/D02632/,male
u20641,2017-12-14 0:44,2017-12-14 0:44,A00001/B00001/C00019/D30077/,male
u23783,2016-12-14 8:40,2016-12-14 8:50,A00002/B00007/C00017/D28866/;A00002/B00007/C00023/D03749/;A00002/B00007/C00023/D28870/;A00002/B00007/C00023/D28687/;A00002/B00007/C00017/D28132/;A00002/B00007/C00023/D09698/;A00002/B00007/C00023/D28875/;A00002/B00007/C00023/D27873/;A00002/B00007/C00023/D12502/;A00002/B00002/C00002/D22513/;A00002/B00002/C00007/D28879/;A00002/B00002/C00007/D22267/,female
u16364,2015-12-14 8:53,2015-12-14 8:53,A00002/B00004/C00102/D23904/,female
u16834,2015-12-14 12:49,2015-12-14 12:49,A00003/B00021/C00055/D27949/,female
u10727,2014-11-14 10:09,2014-11-14 10:09,A00002/B00002/C00009/D00458/,female
u22465,2008-12-14 22:47,2008-12-14 22:50,A00003/B00022/C00048/D22987/;A00002/B00002/C00002/D18552/;A00003/B00022/C00048/D14955/;A00003/B00012/C00051/D22956/,female
u20561,2002-12-14 8:51,2002-12-14 8:56,A00001/B00009/C00031/D17550/;A00001/B00009/C00031/D17554/;A00001/B00009/C00031/D17559/;A00002/B00002/C00081/D17564/,female
u12184,2021-11-14 17:58,2021-11-14 17:58,A00002/B00011/C00173/D08807/,female
u14299,2013-12-14 23:38,2013-12-14 23:38,A00003/B00012/C00245/D26774/,female
u17585,2003-12-14 23:05,2003-12-14 23:11,A00003/B00021/C00054/D18136/;A00003/B00021/C00055/D18138/;A00002/B00003/C00014/D18140/,female
u13021,2014-11-14 20:15,2014-11-14 20:35,A00001/B00015/C00043/D01670/;A00001/B00015/C00043/D01698/;A00001/B00015/C00043/D01714/,male
u19813,2001-12-14 12:16,2001-12-14 12:16,A00003/B00004/C00093/D16623/,female
u22866,2020-12-14 16:56,2020-12-14 16:56,A00010/B00045/C00113/D34211/,female
u18264,2019-12-14 16:14,2019-12-14 16:14,A00002/B00017/C00045/D02463/,female
